row,space_group,split,split_id
186327,14,train,0
186328,15,train,0
186329,15,train,0
186330,2,train,0
186331,2,train,0
186332,15,val,1
186333,2,train,0
186334,11,val,1
186335,2,train,0
186336,14,train,0
186337,14,train,0
186338,14,train,0
186339,14,train,0
186340,18,train,0
186341,14,train,0
186342,14,val,1
186343,2,train,0
186344,2,train,0
186345,14,test,2
186346,2,train,0
186347,2,train,0
186348,2,train,0
186349,2,train,0
186350,14,train,0
186351,14,train,0
186352,14,train,0
186353,2,test,2
186354,2,train,0
186355,2,val,1
186356,14,train,0
186357,14,train,0
186358,14,train,0
186359,2,train,0
186360,14,train,0
186361,15,train,0
186362,2,train,0
186363,2,val,1
186364,15,train,0
186365,15,train,0
186366,29,train,0
186367,19,test,2
186368,14,train,0
186369,14,train,0
186370,14,train,0
186371,14,train,0
186372,2,train,0
186373,14,val,1
186374,60,train,0
186375,14,test,2
186376,14,train,0
186377,62,test,2
186378,9,train,0
186379,15,test,2
186380,15,train,0
186381,14,train,0
186382,61,train,0
186383,2,train,0
186384,2,train,0
186385,2,test,2
186386,61,val,1
186387,14,train,0
186388,14,train,0
186389,14,train,0
186390,15,train,0
186391,14,train,0
186392,14,train,0
186393,4,train,0
186394,14,train,0
186395,14,train,0
186396,14,train,0
186397,14,train,0
186398,14,train,0
186399,15,val,1
186400,14,train,0
186401,19,train,0
186402,14,train,0
186403,19,train,0
186404,2,train,0
186405,9,val,1
186406,2,train,0
186407,2,train,0
186408,2,val,1
186409,2,train,0
186410,2,train,0
186411,2,train,0
186412,14,train,0
186413,2,test,2
186414,15,train,0
186415,14,test,2
186416,62,train,0
186417,2,train,0
186418,2,train,0
186419,2,train,0
186420,19,train,0
186421,14,train,0
186422,2,val,1
186423,14,test,2
186424,62,train,0
186425,14,train,0
186426,14,train,0
186427,14,train,0
186428,14,train,0
186429,2,train,0
186430,15,train,0
186431,14,train,0
186432,15,train,0
186433,14,train,0
186434,19,train,0
186435,2,train,0
186436,2,test,2
186437,2,train,0
186438,4,test,2
186439,14,train,0
186440,15,train,0
186441,14,train,0
186442,14,train,0
186443,15,train,0
186444,2,train,0
186445,2,train,0
186446,14,test,2
186447,2,val,1
186448,14,train,0
186449,2,train,0
186450,2,test,2
186451,2,train,0
186452,2,train,0
186453,2,train,0
186454,14,train,0
186455,2,train,0
186456,4,test,2
186457,2,train,0
186458,2,train,0
186459,12,train,0
186460,12,train,0
186461,2,val,1
186462,2,train,0
186463,2,train,0
186464,14,train,0
186465,33,train,0
186466,12,train,0
186467,2,train,0
186468,14,train,0
186469,2,train,0
186470,15,train,0
186471,14,train,0
186472,14,train,0
186473,61,train,0
186474,2,train,0
186475,14,train,0
186476,14,test,2
186477,2,train,0
186478,61,train,0
186479,14,train,0
186480,14,train,0
186481,14,train,0
186482,14,val,1
186483,14,train,0
186484,14,train,0
186485,15,train,0
186486,14,val,1
186487,19,train,0
186488,14,train,0
186489,2,train,0
186490,2,train,0
186491,14,train,0
186492,14,val,1
186493,2,train,0
186494,15,train,0
186495,14,train,0
186496,2,val,1
186497,7,train,0
186498,14,train,0
186499,14,train,0
186500,14,test,2
186501,14,train,0
186502,2,train,0
186503,2,val,1
186504,14,train,0
186505,14,train,0
186506,15,train,0
186507,2,train,0
186508,4,train,0
186509,19,train,0
186510,14,test,2
186511,14,test,2
186512,14,train,0
186513,15,train,0
186514,14,train,0
186515,14,test,2
186516,14,train,0
186517,14,train,0
186518,2,train,0
186519,15,train,0
186520,2,train,0
186521,14,train,0
186522,15,train,0
186523,2,train,0
186524,14,train,0
186525,15,test,2
186526,2,train,0
186527,14,train,0
186528,14,val,1
186529,15,train,0
186530,15,test,2
186531,14,train,0
186532,2,train,0
186533,15,train,0
186534,61,test,2
186535,14,test,2
186536,2,train,0
186537,2,val,1
186538,14,test,2
186539,61,train,0
186540,14,train,0
186541,2,train,0
186542,62,train,0
186543,2,train,0
186544,14,train,0
186545,14,train,0
186546,2,train,0
186547,2,train,0
186548,15,train,0
186549,14,test,2
186550,2,train,0
186551,14,train,0
186552,14,train,0
186553,14,train,0
186554,14,train,0
186555,2,train,0
186556,14,train,0
186557,14,train,0
186558,14,train,0
186559,2,test,2
186560,60,test,2
186561,14,val,1
186562,2,train,0
186563,14,train,0
186564,2,train,0
186565,15,train,0
186566,2,train,0
186567,14,train,0
186568,14,train,0
186569,14,train,0
186570,2,train,0
186571,14,train,0
186572,2,train,0
186573,14,train,0
186574,14,train,0
186575,14,train,0
186576,19,test,2
186577,2,test,2
186578,14,train,0
186579,14,train,0
186580,14,test,2
186581,61,train,0
186582,14,val,1
186583,4,train,0
186584,14,train,0
186585,14,train,0
186586,14,train,0
186587,2,val,1
186588,4,train,0
186589,4,train,0
186590,2,train,0
186591,2,test,2
186592,2,train,0
186593,88,train,0
186594,20,train,0
186595,2,train,0
186596,2,train,0
186597,15,train,0
186598,2,val,1
186599,2,test,2
186600,2,test,2
186601,14,train,0
186602,9,train,0
186603,4,train,0
186604,146,train,0
186605,1,train,0
186606,1,train,0
186607,1,train,0
186608,146,train,0
186609,19,train,0
186610,146,train,0
186611,14,test,2
186612,14,train,0
186613,19,train,0
186614,2,train,0
186615,14,val,1
186616,15,test,2
186617,15,test,2
186618,60,train,0
186619,14,train,0
186620,2,train,0
186621,14,test,2
186622,14,test,2
186623,14,train,0
186624,14,train,0
186625,11,val,1
186626,11,train,0
186627,62,train,0
186628,19,val,1
186629,19,train,0
186630,4,val,1
186631,14,train,0
186632,19,test,2
186633,14,train,0
186634,2,train,0
186635,13,train,0
186636,2,train,0
186637,2,train,0
186638,2,train,0
186639,2,train,0
186640,2,test,2
186641,2,train,0
186642,2,train,0
186643,2,train,0
186644,2,train,0
186645,2,val,1
186646,2,train,0
186647,148,train,0
186648,14,train,0
186649,15,val,1
186650,2,train,0
186651,14,test,2
186652,60,test,2
186653,2,test,2
186654,4,train,0
186655,19,train,0
186656,19,train,0
186657,19,train,0
186658,19,train,0
186659,19,test,2
186660,4,train,0
186661,19,train,0
186662,19,test,2
186663,14,train,0
186664,13,train,0
186665,4,train,0
186666,2,train,0
186667,60,train,0
186668,60,train,0
186669,14,test,2
186670,14,test,2
186671,2,train,0
186672,19,train,0
186673,2,train,0
186674,1,train,0
186675,14,train,0
186676,7,train,0
186677,14,test,2
186678,14,train,0
186679,2,train,0
186680,14,train,0
186681,2,train,0
186682,14,train,0
186683,14,train,0
186684,14,train,0
186685,14,train,0
186686,14,train,0
186687,29,test,2
186688,14,train,0
186689,33,train,0
186690,14,train,0
186691,2,val,1
186692,2,train,0
186693,5,train,0
186694,60,train,0
186695,19,train,0
186696,14,train,0
186697,2,train,0
186698,14,train,0
186699,2,train,0
186700,2,train,0
186701,2,train,0
186702,14,val,1
186703,2,train,0
186704,15,train,0
186705,2,train,0
186706,14,train,0
186707,4,train,0
186708,14,test,2
186709,14,val,1
186710,82,test,2
186711,2,train,0
186712,14,train,0
186713,2,train,0
186714,61,train,0
186715,2,train,0
186716,147,train,0
186717,2,train,0
186718,14,train,0
186719,14,test,2
186720,61,train,0
186721,14,train,0
186722,14,train,0
186723,2,train,0
186724,2,train,0
186725,14,train,0
186726,2,train,0
186727,14,train,0
186728,2,train,0
186729,2,train,0
186730,14,train,0
186731,2,test,2
186732,14,train,0
186733,14,train,0
186734,14,train,0
186735,163,train,0
186736,2,train,0
186737,2,train,0
186738,14,train,0
186739,14,test,2
186740,14,train,0
186741,14,train,0
186742,14,train,0
186743,2,train,0
186744,2,train,0
186745,15,val,1
186746,1,train,0
186747,1,train,0
186748,14,test,2
186749,56,test,2
186750,14,train,0
186751,2,train,0
186752,14,train,0
186753,29,train,0
186754,14,train,0
186755,14,train,0
186756,15,val,1
186757,15,train,0
186758,14,train,0
186759,2,train,0
186760,2,train,0
186761,61,train,0
186762,11,val,1
186763,11,train,0
186764,14,train,0
186765,14,train,0
186766,14,train,0
186767,14,test,2
186768,14,train,0
186769,2,train,0
186770,33,train,0
186771,2,train,0
186772,15,test,2
186773,14,train,0
186774,14,train,0
186775,14,train,0
186776,2,val,1
186777,14,train,0
186778,14,train,0
186779,2,train,0
186780,2,train,0
186781,15,train,0
186782,15,train,0
186783,19,train,0
186784,14,train,0
186785,19,train,0
186786,19,train,0
186787,2,train,0
186788,14,train,0
186789,61,train,0
186790,61,train,0
186791,14,train,0
186792,2,train,0
186793,2,train,0
186794,2,test,2
186795,2,test,2
186796,14,train,0
186797,2,train,0
186798,2,train,0
186799,14,train,0
186800,2,train,0
186801,14,train,0
186802,14,val,1
186803,14,train,0
186804,14,val,1
186805,61,train,0
186806,8,train,0
186807,60,val,1
186808,14,train,0
186809,19,train,0
186810,9,train,0
186811,14,test,2
186812,14,train,0
186813,14,train,0
186814,2,train,0
186815,2,train,0
186816,2,train,0
186817,14,test,2
186818,2,train,0
186819,15,train,0
186820,2,val,1
186821,2,train,0
186822,2,train,0
186823,2,train,0
186824,19,train,0
186825,2,train,0
186826,2,train,0
186827,14,test,2
186828,2,train,0
186829,2,test,2
186830,14,train,0
186831,2,train,0
186832,14,train,0
186833,14,train,0
186834,29,train,0
186835,14,train,0
186836,46,train,0
186837,14,train,0
186838,14,val,1
186839,2,val,1
186840,14,train,0
186841,2,train,0
186842,15,train,0
186843,2,train,0
186844,61,train,0
186845,14,val,1
186846,14,train,0
186847,14,train,0
186848,110,train,0
186849,2,train,0
186850,14,test,2
186851,14,test,2
186852,2,train,0
186853,14,val,1
186854,60,train,0
186855,15,train,0
186856,2,val,1
186857,2,train,0
186858,33,train,0
186859,2,train,0
186860,2,train,0
186861,2,train,0
186862,14,train,0
186863,14,train,0
186864,62,val,1
186865,14,train,0
186866,78,train,0
186867,2,train,0
186868,14,train,0
186869,14,val,1
186870,2,train,0
186871,19,train,0
186872,14,train,0
186873,14,train,0
186874,14,train,0
186875,2,val,1
186876,170,test,2
186877,2,train,0
186878,15,test,2
186879,14,train,0
186880,2,train,0
186881,14,train,0
186882,1,train,0
186883,14,train,0
186884,14,train,0
186885,14,train,0
186886,14,train,0
186887,15,train,0
186888,15,train,0
186889,15,train,0
186890,14,train,0
186891,33,val,1
186892,14,train,0
186893,147,val,1
186894,14,train,0
186895,15,train,0
186896,15,train,0
186897,14,train,0
186898,15,train,0
186899,2,train,0
186900,33,val,1
186901,33,train,0
186902,146,val,1
186903,61,train,0
186904,14,train,0
186905,14,train,0
186906,14,train,0
186907,14,train,0
186908,2,test,2
186909,2,train,0
186910,19,train,0
186911,2,test,2
186912,4,train,0
186913,4,train,0
186914,167,train,0
186915,2,train,0
186916,14,train,0
186917,15,train,0
186918,14,train,0
186919,13,train,0
186920,2,val,1
186921,2,train,0
186922,2,train,0
186923,2,train,0
186924,14,train,0
186925,14,train,0
186926,14,val,1
186927,14,train,0
186928,148,train,0
186929,148,train,0
186930,2,train,0
186931,198,train,0
186932,14,train,0
186933,14,train,0
186934,14,train,0
186935,33,train,0
186936,14,train,0
186937,14,train,0
186938,14,val,1
186939,14,val,1
186940,2,train,0
186941,14,test,2
186942,19,train,0
186943,14,train,0
186944,60,test,2
186945,19,train,0
186946,2,train,0
186947,2,train,0
186948,2,val,1
186949,15,train,0
186950,14,train,0
186951,15,val,1
186952,4,train,0
186953,61,train,0
186954,2,train,0
186955,14,train,0
186956,2,val,1
186957,14,train,0
186958,2,train,0
186959,2,train,0
186960,15,train,0
186961,2,train,0
186962,2,val,1
186963,2,train,0
186964,2,val,1
186965,2,train,0
186966,2,train,0
186967,2,test,2
186968,14,val,1
186969,2,train,0
186970,14,train,0
186971,2,train,0
186972,15,train,0
186973,19,train,0
186974,2,train,0
186975,2,train,0
186976,2,train,0
186977,14,val,1
186978,14,test,2
186979,14,train,0
186980,15,val,1
186981,15,train,0
186982,2,train,0
186983,2,train,0
186984,133,train,0
186985,15,test,2
186986,14,train,0
186987,2,val,1
186988,18,train,0
186989,18,train,0
186990,14,test,2
186991,14,train,0
186992,7,train,0
186993,14,train,0
186994,41,train,0
186995,64,train,0
186996,2,train,0
186997,86,train,0
186998,15,train,0
186999,14,train,0
187000,14,train,0
187001,14,train,0
187002,14,train,0
187003,5,train,0
187004,62,train,0
187005,15,train,0
187006,2,train,0
187007,2,train,0
187008,45,train,0
187009,33,train,0
187010,60,train,0
187011,2,train,0
187012,2,train,0
187013,60,train,0
187014,2,train,0
187015,2,train,0
187016,14,val,1
187017,14,train,0
187018,14,train,0
187019,15,train,0
187020,61,train,0
187021,7,val,1
187022,14,train,0
187023,14,val,1
187024,14,train,0
187025,61,test,2
187026,61,train,0
187027,88,val,1
187028,19,val,1
187029,114,train,0
187030,14,train,0
187031,2,train,0
187032,15,train,0
187033,14,train,0
187034,14,train,0
187035,63,train,0
187036,15,train,0
187037,161,train,0
187038,2,test,2
187039,2,train,0
187040,14,train,0
187041,15,test,2
187042,2,val,1
187043,14,train,0
187044,2,train,0
187045,14,train,0
187046,14,train,0
187047,2,test,2
187048,14,train,0
187049,14,val,1
187050,14,train,0
187051,2,train,0
187052,14,train,0
187053,33,train,0
187054,2,train,0
187055,14,val,1
187056,14,train,0
187057,14,train,0
187058,14,train,0
187059,2,train,0
187060,14,train,0
187061,14,train,0
187062,2,train,0
187063,2,train,0
187064,19,train,0
187065,19,test,2
187066,4,train,0
187067,14,train,0
187068,15,train,0
187069,15,train,0
187070,62,test,2
187071,173,train,0
187072,2,train,0
187073,148,train,0
187074,54,train,0
187075,54,train,0
187076,29,train,0
187077,14,train,0
187078,14,train,0
187079,2,train,0
187080,14,train,0
187081,15,test,2
187082,14,train,0
187083,15,train,0
187084,61,train,0
187085,61,train,0
187086,4,train,0
187087,61,train,0
187088,61,train,0
187089,19,train,0
187090,15,train,0
187091,56,train,0
187092,19,train,0
187093,14,train,0
187094,33,train,0
187095,14,train,0
187096,15,test,2
187097,14,train,0
187098,14,train,0
187099,18,train,0
187100,14,train,0
187101,2,train,0
187102,2,train,0
187103,7,train,0
187104,104,test,2
187105,14,train,0
187106,14,train,0
187107,20,train,0
187108,15,test,2
187109,2,train,0
187110,14,test,2
187111,2,train,0
187112,2,train,0
187113,2,train,0
187114,15,train,0
187115,2,train,0
187116,14,train,0
187117,2,train,0
187118,15,val,1
187119,19,train,0
187120,2,train,0
187121,14,test,2
187122,14,train,0
187123,61,train,0
187124,2,train,0
187125,96,test,2
187126,96,train,0
187127,14,test,2
187128,14,train,0
187129,2,train,0
187130,19,train,0
187131,9,train,0
187132,14,train,0
187133,14,val,1
187134,19,train,0
187135,2,train,0
187136,15,train,0
187137,15,train,0
187138,14,test,2
187139,14,train,0
187140,2,train,0
187141,15,train,0
187142,14,train,0
187143,2,val,1
187144,14,train,0
187145,2,train,0
187146,2,train,0
187147,2,train,0
187148,2,test,2
187149,60,train,0
187150,14,train,0
187151,14,train,0
187152,86,train,0
187153,86,train,0
187154,19,train,0
187155,14,train,0
187156,14,train,0
187157,2,train,0
187158,14,val,1
187159,2,train,0
187160,14,train,0
187161,14,train,0
187162,29,train,0
187163,14,val,1
187164,61,train,0
187165,14,train,0
187166,14,train,0
187167,14,train,0
187168,2,val,1
187169,2,train,0
187170,2,train,0
187171,33,train,0
187172,61,train,0
187173,2,train,0
187174,2,test,2
187175,2,val,1
187176,14,val,1
187177,14,train,0
187178,14,train,0
187179,61,train,0
187180,14,val,1
187181,14,train,0
187182,14,val,1
187183,2,test,2
187184,15,train,0
187185,33,train,0
187186,2,train,0
187187,2,train,0
187188,173,train,0
187189,19,test,2
187190,4,train,0
187191,20,train,0
187192,2,test,2
187193,2,train,0
187194,19,train,0
187195,2,train,0
187196,14,val,1
187197,14,train,0
187198,14,train,0
187199,14,train,0
187200,2,train,0
187201,14,train,0
187202,2,train,0
187203,9,train,0
187204,2,val,1
187205,14,train,0
187206,15,train,0
187207,15,train,0
187208,4,test,2
187209,19,train,0
187210,19,train,0
187211,2,val,1
187212,2,train,0
187213,2,train,0
187214,14,train,0
187215,14,train,0
187216,14,train,0
187217,2,train,0
187218,2,train,0
187219,2,train,0
187220,15,test,2
187221,2,train,0
187222,14,val,1
187223,14,train,0
187224,2,train,0
187225,14,val,1
187226,14,train,0
187227,18,train,0
187228,18,test,2
187229,2,train,0
187230,19,train,0
187231,14,train,0
187232,14,test,2
187233,2,train,0
187234,61,train,0
187235,14,train,0
187236,14,train,0
187237,4,test,2
187238,14,train,0
187239,2,train,0
187240,19,train,0
187241,14,val,1
187242,14,train,0
187243,2,train,0
187244,14,val,1
187245,14,train,0
187246,14,train,0
187247,2,train,0
187248,2,val,1
187249,2,train,0
187250,2,val,1
187251,15,train,0
187252,15,train,0
187253,14,train,0
187254,14,train,0
187255,14,train,0
187256,14,test,2
187257,14,train,0
187258,14,train,0
187259,2,test,2
187260,2,train,0
187261,2,train,0
187262,14,train,0
187263,14,val,1
187264,15,test,2
187265,4,train,0
187266,19,val,1
187267,2,train,0
187268,33,train,0
187269,2,train,0
187270,5,test,2
187271,14,val,1
187272,15,train,0
187273,2,train,0
187274,2,train,0
187275,2,train,0
187276,15,train,0
187277,167,train,0
187278,14,train,0
187279,14,train,0
187280,144,train,0
187281,144,train,0
187282,14,train,0
187283,14,val,1
187284,2,train,0
187285,14,train,0
187286,14,train,0
187287,14,test,2
187288,11,val,1
187289,2,train,0
187290,2,train,0
187291,7,train,0
187292,2,train,0
187293,2,train,0
187294,2,test,2
187295,2,train,0
187296,2,train,0
187297,2,train,0
187298,2,train,0
187299,2,train,0
187300,2,val,1
187301,2,val,1
187302,14,train,0
187303,2,train,0
187304,14,train,0
187305,14,val,1
187306,14,val,1
187307,14,train,0
187308,14,train,0
187309,14,test,2
187310,4,train,0
187311,15,train,0
187312,43,train,0
187313,2,train,0
187314,14,train,0
187315,15,train,0
187316,14,test,2
187317,14,train,0
187318,14,train,0
187319,19,train,0
187320,2,train,0
187321,14,test,2
187322,14,train,0
187323,2,train,0
187324,2,test,2
187325,14,train,0
187326,2,test,2
187327,14,test,2
187328,2,train,0
187329,61,train,0
187330,2,train,0
187331,14,train,0
187332,2,train,0
187333,2,test,2
187334,14,train,0
187335,14,train,0
187336,2,val,1
187337,33,train,0
187338,14,train,0
187339,14,train,0
187340,14,train,0
187341,14,train,0
187342,14,train,0
187343,19,train,0
187344,14,train,0
187345,15,train,0
187346,15,train,0
187347,14,train,0
187348,14,val,1
187349,15,val,1
187350,4,test,2
187351,2,train,0
187352,15,train,0
187353,15,train,0
187354,60,train,0
187355,14,val,1
187356,14,train,0
187357,19,train,0
187358,14,test,2
187359,2,train,0
187360,2,val,1
187361,15,train,0
187362,15,test,2
187363,15,test,2
