row,id,space_group,crystal_system,crystal_system_id
266313,4344195,55,Orthorhombic,2
266314,4344196,36,Orthorhombic,2
266315,4344197,62,Orthorhombic,2
266316,4344198,14,Monoclinic,1
266317,4344199,62,Orthorhombic,2
266318,4344200,162,Trigonal,4
266319,4344202,15,Monoclinic,1
266320,4344203,15,Monoclinic,1
266321,4344204,88,Tetragonal,3
266322,4344205,62,Orthorhombic,2
266323,4344206,160,Trigonal,4
266324,4344207,194,Hexagonal,5
266325,4344208,57,Orthorhombic,2
266326,4344209,57,Orthorhombic,2
266327,4344210,11,Monoclinic,1
266328,4344211,14,Monoclinic,1
266329,4344212,143,Trigonal,4
266330,4344213,9,Monoclinic,1
266331,4344214,15,Monoclinic,1
266332,4344215,15,Monoclinic,1
266333,4344216,15,Monoclinic,1
266334,4344217,139,Tetragonal,3
266335,4344218,31,Orthorhombic,2
266336,4344219,2,Triclinic,0
266337,4344220,61,Orthorhombic,2
266338,4344221,15,Monoclinic,1
266339,4344222,202,Cubic,6
266340,4344223,14,Monoclinic,1
266341,4344224,2,Triclinic,0
266342,4344225,2,Triclinic,0
266343,4344227,33,Orthorhombic,2
266344,4344228,14,Monoclinic,1
266345,4344229,30,Orthorhombic,2
266346,4344230,136,Tetragonal,3
266347,4344231,14,Monoclinic,1
266348,4344232,14,Monoclinic,1
266349,4344233,14,Monoclinic,1
266350,4344234,2,Triclinic,0
266351,4344235,14,Monoclinic,1
266352,4344236,14,Monoclinic,1
266353,4344237,14,Monoclinic,1
266354,4344238,14,Monoclinic,1
266355,4344239,14,Monoclinic,1
266356,4344240,14,Monoclinic,1
266357,4344241,14,Monoclinic,1
266358,4344242,2,Triclinic,0
266359,4344243,82,Tetragonal,3
266360,4344244,2,Triclinic,0
266361,4344245,19,Orthorhombic,2
266362,4344246,14,Monoclinic,1
266363,4344247,2,Triclinic,0
266364,4344248,64,Orthorhombic,2
266365,4344250,2,Triclinic,0
266366,4344251,61,Orthorhombic,2
266367,4344252,2,Triclinic,0
266368,4344253,52,Orthorhombic,2
266369,4344254,19,Orthorhombic,2
266370,4344255,176,Hexagonal,5
266371,4344256,8,Monoclinic,1
266372,4344258,2,Triclinic,0
266373,4344259,2,Triclinic,0
266374,4344260,2,Triclinic,0
266375,4344261,2,Triclinic,0
266376,4344262,14,Monoclinic,1
266377,4344263,60,Orthorhombic,2
266378,4344264,61,Orthorhombic,2
266379,4344265,1,Triclinic,0
266380,4344266,2,Triclinic,0
266381,4344267,61,Orthorhombic,2
266382,4344268,2,Triclinic,0
266383,4344269,14,Monoclinic,1
266384,4344270,71,Orthorhombic,2
266385,4344271,2,Triclinic,0
266386,4344272,14,Monoclinic,1
266387,4344273,121,Tetragonal,3
266388,4344274,14,Monoclinic,1
266389,4344275,56,Orthorhombic,2
266390,4344276,2,Triclinic,0
266391,4344277,2,Triclinic,0
266392,4344278,14,Monoclinic,1
266393,4344279,14,Monoclinic,1
266394,4344280,14,Monoclinic,1
266395,4344281,62,Orthorhombic,2
266396,4344282,148,Trigonal,4
266397,4344283,163,Trigonal,4
266398,4344284,60,Orthorhombic,2
266399,4344285,14,Monoclinic,1
266400,4344286,14,Monoclinic,1
266401,4344287,62,Orthorhombic,2
266402,4344288,2,Triclinic,0
266403,4344289,2,Triclinic,0
266404,4344290,15,Monoclinic,1
266405,4344291,14,Monoclinic,1
266406,4344292,14,Monoclinic,1
266407,4344293,14,Monoclinic,1
266408,4344294,176,Hexagonal,5
266409,4344295,228,Cubic,6
266410,4344296,62,Orthorhombic,2
266411,4344297,62,Orthorhombic,2
266412,4344298,15,Monoclinic,1
266413,4344299,194,Hexagonal,5
266414,4344300,194,Hexagonal,5
266415,4344302,19,Orthorhombic,2
266416,4344303,62,Orthorhombic,2
266417,4344304,182,Hexagonal,5
266418,4344306,87,Tetragonal,3
266419,4344307,14,Monoclinic,1
266420,4344308,12,Monoclinic,1
266421,4344309,19,Orthorhombic,2
266422,4344310,141,Tetragonal,3
266423,4344311,14,Monoclinic,1
266424,4344312,63,Orthorhombic,2
266425,4344314,15,Monoclinic,1
266426,4344328,12,Monoclinic,1
266427,4344329,12,Monoclinic,1
266428,4344330,15,Monoclinic,1
266429,4344331,57,Orthorhombic,2
266430,4344332,2,Triclinic,0
266431,4344333,12,Monoclinic,1
266432,4344334,71,Orthorhombic,2
266433,4344335,14,Monoclinic,1
266434,4344336,9,Monoclinic,1
266435,4344337,29,Orthorhombic,2
266436,4344338,19,Orthorhombic,2
266437,4344339,2,Triclinic,0
266438,4344340,2,Triclinic,0
266439,4344341,120,Tetragonal,3
266440,4344342,2,Triclinic,0
266441,4344343,14,Monoclinic,1
266442,4344344,2,Triclinic,0
266443,4344345,194,Hexagonal,5
266444,4344346,194,Hexagonal,5
266445,4344347,194,Hexagonal,5
266446,4344348,62,Orthorhombic,2
266447,4344349,39,Orthorhombic,2
266448,4344352,12,Monoclinic,1
266449,4344353,85,Tetragonal,3
266450,4344355,225,Cubic,6
266451,4344356,9,Monoclinic,1
266452,4344358,19,Orthorhombic,2
266453,4344359,62,Orthorhombic,2
266454,4344360,2,Triclinic,0
266455,4344361,61,Orthorhombic,2
266456,4344362,2,Triclinic,0
266457,4344363,19,Orthorhombic,2
266458,4344364,156,Trigonal,4
266459,4344365,5,Monoclinic,1
266460,4344368,14,Monoclinic,1
266461,4344369,14,Monoclinic,1
266462,4344370,61,Orthorhombic,2
266463,4344373,61,Orthorhombic,2
266464,4344374,29,Orthorhombic,2
266465,4344375,14,Monoclinic,1
266466,4344376,11,Monoclinic,1
266467,4344377,15,Monoclinic,1
266468,4344378,15,Monoclinic,1
266469,4344379,2,Triclinic,0
266470,4344380,61,Orthorhombic,2
266471,4344381,15,Monoclinic,1
266472,4344382,14,Monoclinic,1
266473,4344383,14,Monoclinic,1
266474,4344384,12,Monoclinic,1
266475,4344385,157,Trigonal,4
266476,4344386,146,Trigonal,4
266477,4344387,14,Monoclinic,1
266478,4344388,161,Trigonal,4
266479,4344389,14,Monoclinic,1
266480,4344390,14,Monoclinic,1
266481,4344391,14,Monoclinic,1
266482,4344392,14,Monoclinic,1
266483,4344393,14,Monoclinic,1
266484,4344394,14,Monoclinic,1
266485,4344395,14,Monoclinic,1
266486,4344396,14,Monoclinic,1
266487,4344397,19,Orthorhombic,2
266488,4344400,2,Triclinic,0
266489,4344401,2,Triclinic,0
266490,4344403,14,Monoclinic,1
266491,4344404,14,Monoclinic,1
266492,4344405,14,Monoclinic,1
266493,4344406,14,Monoclinic,1
266494,4344407,14,Monoclinic,1
266495,4344408,14,Monoclinic,1
266496,4344409,14,Monoclinic,1
266497,4344410,2,Triclinic,0
266498,4344411,15,Monoclinic,1
266499,4344412,14,Monoclinic,1
266500,4344413,148,Trigonal,4
266501,4344414,2,Triclinic,0
266502,4344415,2,Triclinic,0
266503,4344416,2,Triclinic,0
266504,4344417,2,Triclinic,0
266505,4344418,14,Monoclinic,1
266506,4344419,14,Monoclinic,1
266507,4344420,19,Orthorhombic,2
266508,4344421,14,Monoclinic,1
266509,4344422,14,Monoclinic,1
266510,4344423,2,Triclinic,0
266511,4344424,14,Monoclinic,1
266512,4344425,61,Orthorhombic,2
266513,4344426,14,Monoclinic,1
266514,4344427,14,Monoclinic,1
266515,4344428,14,Monoclinic,1
266516,4344429,14,Monoclinic,1
266517,4344430,15,Monoclinic,1
266518,4344431,2,Triclinic,0
266519,4344432,2,Triclinic,0
266520,4344433,15,Monoclinic,1
266521,4344434,14,Monoclinic,1
266522,4344435,14,Monoclinic,1
266523,4344436,198,Cubic,6
266524,4344437,198,Cubic,6
266525,4344438,163,Trigonal,4
266526,4344439,163,Trigonal,4
266527,4344440,2,Triclinic,0
266528,4344441,2,Triclinic,0
266529,4344442,14,Monoclinic,1
266530,4344443,14,Monoclinic,1
266531,4344444,2,Triclinic,0
266532,4344445,61,Orthorhombic,2
266533,4344446,14,Monoclinic,1
266534,4344447,15,Monoclinic,1
266535,4344448,15,Monoclinic,1
266536,4344449,14,Monoclinic,1
266537,4344450,14,Monoclinic,1
266538,4344451,15,Monoclinic,1
266539,4344452,14,Monoclinic,1
266540,4344456,14,Monoclinic,1
266541,4344457,12,Monoclinic,1
266542,4344458,41,Orthorhombic,2
266543,4344459,19,Orthorhombic,2
266544,4344460,19,Orthorhombic,2
266545,4344461,14,Monoclinic,1
266546,4344462,2,Triclinic,0
266547,4344463,4,Monoclinic,1
266548,4344464,4,Monoclinic,1
266549,4344465,4,Monoclinic,1
266550,4344466,33,Orthorhombic,2
266551,4344467,33,Orthorhombic,2
266552,4344468,62,Orthorhombic,2
266553,4344469,45,Orthorhombic,2
266554,4344470,225,Cubic,6
266555,4344471,225,Cubic,6
266556,4344472,225,Cubic,6
266557,4344473,225,Cubic,6
266558,4344474,225,Cubic,6
266559,4344475,225,Cubic,6
266560,4344476,225,Cubic,6
266561,4344477,225,Cubic,6
266562,4344478,225,Cubic,6
266563,4344479,225,Cubic,6
266564,4344480,225,Cubic,6
266565,4344481,225,Cubic,6
266566,4344482,225,Cubic,6
266567,4344483,225,Cubic,6
266568,4344484,186,Hexagonal,5
266569,4344485,225,Cubic,6
266570,4344486,225,Cubic,6
266571,4344487,225,Cubic,6
266572,4344488,225,Cubic,6
266573,4344489,166,Trigonal,4
266574,4344490,166,Trigonal,4
266575,4344494,12,Monoclinic,1
266576,4344495,13,Monoclinic,1
266577,4344496,13,Monoclinic,1
266578,4344497,2,Triclinic,0
266579,4344498,62,Orthorhombic,2
266580,4344499,14,Monoclinic,1
266581,4344500,15,Monoclinic,1
266582,4344501,14,Monoclinic,1
266583,4344503,227,Cubic,6
266584,4344504,14,Monoclinic,1
266585,4344505,2,Triclinic,0
266586,4344506,19,Orthorhombic,2
266587,4344508,14,Monoclinic,1
266588,4344509,14,Monoclinic,1
266589,4344510,14,Monoclinic,1
266590,4344511,60,Orthorhombic,2
266591,4344512,14,Monoclinic,1
266592,4344515,4,Monoclinic,1
266593,4344516,14,Monoclinic,1
266594,4344517,58,Orthorhombic,2
266595,4344520,194,Hexagonal,5
266596,4344521,221,Cubic,6
266597,4344522,62,Orthorhombic,2
266598,4344523,60,Orthorhombic,2
266599,4344524,164,Trigonal,4
266600,4344525,14,Monoclinic,1
266601,4344526,130,Tetragonal,3
266602,4344529,163,Trigonal,4
266603,4344530,12,Monoclinic,1
266604,4344531,62,Orthorhombic,2
266605,4344532,14,Monoclinic,1
266606,4344533,4,Monoclinic,1
266607,4344534,4,Monoclinic,1
266608,4344535,4,Monoclinic,1
266609,4344536,19,Orthorhombic,2
266610,4344537,4,Monoclinic,1
266611,4344538,4,Monoclinic,1
266612,4344539,19,Orthorhombic,2
266613,4344540,19,Orthorhombic,2
266614,4344541,60,Orthorhombic,2
266615,4344542,2,Triclinic,0
266616,4344543,14,Monoclinic,1
266617,4344544,14,Monoclinic,1
266618,4344545,14,Monoclinic,1
266619,4344546,2,Triclinic,0
266620,4344547,2,Triclinic,0
266621,4344549,14,Monoclinic,1
266622,4344550,2,Triclinic,0
266623,4344551,2,Triclinic,0
266624,4344552,15,Monoclinic,1
266625,4344553,2,Triclinic,0
266626,4344554,62,Orthorhombic,2
266627,4344555,62,Orthorhombic,2
266628,4344556,62,Orthorhombic,2
266629,4344557,62,Orthorhombic,2
266630,4344558,62,Orthorhombic,2
266631,4344559,62,Orthorhombic,2
266632,4344560,14,Monoclinic,1
266633,4344561,14,Monoclinic,1
266634,4344562,2,Triclinic,0
266635,4344563,15,Monoclinic,1
266636,4344564,14,Monoclinic,1
266637,4344565,14,Monoclinic,1
266638,4344566,15,Monoclinic,1
266639,4344567,2,Triclinic,0
266640,4344569,61,Orthorhombic,2
266641,4344570,15,Monoclinic,1
266642,4344571,2,Triclinic,0
266643,4344572,15,Monoclinic,1
266644,4344573,14,Monoclinic,1
266645,4344574,15,Monoclinic,1
266646,4344575,61,Orthorhombic,2
266647,4344576,2,Triclinic,0
266648,4344577,55,Orthorhombic,2
266649,4344578,14,Monoclinic,1
266650,4344579,2,Triclinic,0
266651,4344580,2,Triclinic,0
266652,4344581,14,Monoclinic,1
266653,4344582,11,Monoclinic,1
266654,4344583,11,Monoclinic,1
266655,4344584,14,Monoclinic,1
266656,4344585,2,Triclinic,0
266657,4344586,2,Triclinic,0
266658,4344587,14,Monoclinic,1
266659,4344588,14,Monoclinic,1
266660,4344589,2,Triclinic,0
266661,4344590,57,Orthorhombic,2
266662,4344591,15,Monoclinic,1
266663,4344592,2,Triclinic,0
266664,4344593,15,Monoclinic,1
266665,4344594,2,Triclinic,0
266666,4344595,14,Monoclinic,1
266667,4344596,1,Triclinic,0
266668,4344597,15,Monoclinic,1
266669,4344598,63,Orthorhombic,2
266670,4344599,15,Monoclinic,1
266671,4344600,2,Triclinic,0
266672,4344602,9,Monoclinic,1
266673,4344603,148,Trigonal,4
266674,4344604,62,Orthorhombic,2
266675,4344605,9,Monoclinic,1
266676,4344606,61,Orthorhombic,2
266677,4344607,60,Orthorhombic,2
266678,4344608,14,Monoclinic,1
266679,4344609,2,Triclinic,0
266680,4344610,2,Triclinic,0
266681,4344611,107,Tetragonal,3
266682,4344612,107,Tetragonal,3
266683,4344613,107,Tetragonal,3
266684,4344614,107,Tetragonal,3
266685,4344615,107,Tetragonal,3
266686,4344616,107,Tetragonal,3
266687,4344617,107,Tetragonal,3
266688,4344618,107,Tetragonal,3
266689,4344619,107,Tetragonal,3
266690,4344620,2,Triclinic,0
266691,4344621,2,Triclinic,0
266692,4344622,2,Triclinic,0
266693,4344623,14,Monoclinic,1
266694,4344624,14,Monoclinic,1
266695,4344625,148,Trigonal,4
266696,4344626,2,Triclinic,0
266697,4344628,2,Triclinic,0
266698,4344630,14,Monoclinic,1
266699,4344632,4,Monoclinic,1
266700,4344633,64,Orthorhombic,2
266701,4344634,15,Monoclinic,1
266702,4344635,14,Monoclinic,1
266703,4344636,2,Triclinic,0
266704,4344637,2,Triclinic,0
266705,4344638,14,Monoclinic,1
266706,4344639,61,Orthorhombic,2
266707,4344640,1,Triclinic,0
266708,4344641,14,Monoclinic,1
266709,4344642,15,Monoclinic,1
266710,4344643,2,Triclinic,0
266711,4344644,2,Triclinic,0
266712,4344645,14,Monoclinic,1
266713,4344646,14,Monoclinic,1
266714,4344647,2,Triclinic,0
266715,4344648,61,Orthorhombic,2
266716,4344649,29,Orthorhombic,2
266717,4344650,29,Orthorhombic,2
266718,4344651,29,Orthorhombic,2
266719,4344652,2,Triclinic,0
266720,4344653,14,Monoclinic,1
266721,4344654,14,Monoclinic,1
266722,4344655,29,Orthorhombic,2
266723,4344656,29,Orthorhombic,2
266724,4344657,29,Orthorhombic,2
266725,4344658,14,Monoclinic,1
266726,4344659,14,Monoclinic,1
266727,4344661,2,Triclinic,0
266728,4344662,14,Monoclinic,1
266729,4344663,61,Orthorhombic,2
266730,4344664,14,Monoclinic,1
266731,4344665,14,Monoclinic,1
266732,4344666,14,Monoclinic,1
266733,4344667,60,Orthorhombic,2
266734,4344668,9,Monoclinic,1
266735,4344669,14,Monoclinic,1
266736,4344670,14,Monoclinic,1
266737,4344671,2,Triclinic,0
266738,4344672,14,Monoclinic,1
266739,4344673,14,Monoclinic,1
266740,4344674,15,Monoclinic,1
266741,4344675,14,Monoclinic,1
266742,4344676,14,Monoclinic,1
266743,4344677,2,Triclinic,0
266744,4344678,14,Monoclinic,1
266745,4344679,2,Triclinic,0
266746,4344680,2,Triclinic,0
266747,4344681,14,Monoclinic,1
266748,4344682,2,Triclinic,0
266749,4344683,19,Orthorhombic,2
266750,4344684,2,Triclinic,0
266751,4344685,114,Tetragonal,3
266752,4344686,14,Monoclinic,1
266753,4344687,14,Monoclinic,1
266754,4344688,14,Monoclinic,1
266755,4344689,7,Monoclinic,1
266756,4344690,14,Monoclinic,1
266757,4344691,14,Monoclinic,1
266758,4344692,2,Triclinic,0
266759,4344693,2,Triclinic,0
266760,4344694,14,Monoclinic,1
266761,4344695,15,Monoclinic,1
266762,4344696,2,Triclinic,0
266763,4344697,2,Triclinic,0
266764,4344698,14,Monoclinic,1
266765,4344699,2,Triclinic,0
266766,4344700,2,Triclinic,0
266767,4344701,2,Triclinic,0
266768,4344702,2,Triclinic,0
266769,4344703,61,Orthorhombic,2
266770,4344704,14,Monoclinic,1
266771,4344705,2,Triclinic,0
266772,4344706,19,Orthorhombic,2
266773,4344707,14,Monoclinic,1
266774,4344708,14,Monoclinic,1
266775,4344709,14,Monoclinic,1
266776,4344710,2,Triclinic,0
266777,4344711,2,Triclinic,0
266778,4344712,4,Monoclinic,1
266779,4344713,19,Orthorhombic,2
266780,4344714,2,Triclinic,0
266781,4344715,14,Monoclinic,1
266782,4344716,14,Monoclinic,1
266783,4344717,14,Monoclinic,1
266784,4344718,2,Triclinic,0
266785,4344719,2,Triclinic,0
266786,4344720,2,Triclinic,0
266787,4344721,166,Trigonal,4
266788,4344722,33,Orthorhombic,2
266789,4344723,19,Orthorhombic,2
266790,4344724,14,Monoclinic,1
266791,4344725,14,Monoclinic,1
266792,4344726,15,Monoclinic,1
266793,4344727,14,Monoclinic,1
266794,4344728,14,Monoclinic,1
266795,4344729,2,Triclinic,0
266796,4344730,2,Triclinic,0
266797,4344731,9,Monoclinic,1
266798,4344732,1,Triclinic,0
266799,4344733,1,Triclinic,0
266800,4344734,14,Monoclinic,1
266801,4344735,14,Monoclinic,1
266802,4344736,14,Monoclinic,1
266803,4344737,1,Triclinic,0
266804,4344738,72,Orthorhombic,2
266805,4344739,71,Orthorhombic,2
266806,4344740,71,Orthorhombic,2
266807,4344741,189,Hexagonal,5
266808,4344742,98,Tetragonal,3
266809,4344743,98,Tetragonal,3
266810,4344744,98,Tetragonal,3
266811,4344745,98,Tetragonal,3
266812,4344746,98,Tetragonal,3
266813,4344747,98,Tetragonal,3
266814,4344748,31,Orthorhombic,2
266815,4344749,18,Orthorhombic,2
266816,4344750,90,Tetragonal,3
266817,4344751,90,Tetragonal,3
266818,4344754,2,Triclinic,0
266819,4344755,2,Triclinic,0
266820,4344756,2,Triclinic,0
266821,4344757,2,Triclinic,0
266822,4344758,14,Monoclinic,1
266823,4344759,2,Triclinic,0
266824,4344760,14,Monoclinic,1
266825,4344761,14,Monoclinic,1
266826,4344762,29,Orthorhombic,2
266827,4344763,14,Monoclinic,1
266828,4344764,15,Monoclinic,1
266829,4344765,2,Triclinic,0
266830,4344766,15,Monoclinic,1
266831,4344767,33,Orthorhombic,2
266832,4344768,14,Monoclinic,1
266833,4344769,148,Trigonal,4
266834,4344770,148,Trigonal,4
266835,4344771,14,Monoclinic,1
266836,4344772,143,Trigonal,4
266837,4344773,143,Trigonal,4
266838,4344774,143,Trigonal,4
266839,4344775,143,Trigonal,4
266840,4344776,143,Trigonal,4
266841,4344777,12,Monoclinic,1
266842,4344778,14,Monoclinic,1
266843,4344779,14,Monoclinic,1
266844,4344780,2,Triclinic,0
266845,4344781,14,Monoclinic,1
266846,4344782,13,Monoclinic,1
266847,4344783,2,Triclinic,0
266848,4344784,11,Monoclinic,1
266849,4344785,2,Triclinic,0
266850,4344786,15,Monoclinic,1
266851,4344787,2,Triclinic,0
266852,4344788,4,Monoclinic,1
266853,4344789,14,Monoclinic,1
266854,4344790,14,Monoclinic,1
266855,4344791,2,Triclinic,0
266856,4344792,2,Triclinic,0
266857,4344793,2,Triclinic,0
266858,4344794,14,Monoclinic,1
266859,4344795,14,Monoclinic,1
266860,4344796,2,Triclinic,0
266861,4344797,2,Triclinic,0
266862,4344798,2,Triclinic,0
266863,4344799,2,Triclinic,0
266864,4344800,2,Triclinic,0
266865,4344801,14,Monoclinic,1
266866,4344802,2,Triclinic,0
266867,4344803,2,Triclinic,0
266868,4344804,2,Triclinic,0
266869,4344805,19,Orthorhombic,2
266870,4344806,143,Trigonal,4
266871,4344807,143,Trigonal,4
266872,4344808,15,Monoclinic,1
266873,4344809,143,Trigonal,4
266874,4344810,143,Trigonal,4
266875,4344811,14,Monoclinic,1
266876,4344812,88,Tetragonal,3
266877,4344813,12,Monoclinic,1
266878,4344814,2,Triclinic,0
266879,4344815,14,Monoclinic,1
266880,4344816,12,Monoclinic,1
266881,4344817,33,Orthorhombic,2
266882,4344818,2,Triclinic,0
266883,4344819,33,Orthorhombic,2
266884,4344820,2,Triclinic,0
266885,4344822,14,Monoclinic,1
266886,4344823,14,Monoclinic,1
266887,4344824,61,Orthorhombic,2
266888,4344825,14,Monoclinic,1
266889,4344826,14,Monoclinic,1
266890,4344827,2,Triclinic,0
266891,4344828,2,Triclinic,0
266892,4344829,14,Monoclinic,1
266893,4344830,2,Triclinic,0
266894,4344831,19,Orthorhombic,2
266895,4344833,63,Orthorhombic,2
266896,4344834,2,Triclinic,0
266897,4344835,52,Orthorhombic,2
266898,4344836,14,Monoclinic,1
266899,4344837,14,Monoclinic,1
266900,4344838,14,Monoclinic,1
266901,4344839,139,Tetragonal,3
266902,4344840,139,Tetragonal,3
266903,4344841,139,Tetragonal,3
266904,4344842,139,Tetragonal,3
266905,4344843,139,Tetragonal,3
266906,4344844,14,Monoclinic,1
266907,4344845,136,Tetragonal,3
266908,4344846,15,Monoclinic,1
266909,4344847,62,Orthorhombic,2
266910,4344848,14,Monoclinic,1
266911,4344849,62,Orthorhombic,2
266912,4344850,11,Monoclinic,1
266913,4344851,2,Triclinic,0
266914,4344852,2,Triclinic,0
266915,4344853,2,Triclinic,0
266916,4344854,2,Triclinic,0
266917,4344855,2,Triclinic,0
266918,4344856,14,Monoclinic,1
266919,4344857,14,Monoclinic,1
266920,4344858,14,Monoclinic,1
266921,4344859,14,Monoclinic,1
266922,4344860,2,Triclinic,0
266923,4344861,2,Triclinic,0
266924,4344862,14,Monoclinic,1
266925,4344863,14,Monoclinic,1
266926,4344864,2,Triclinic,0
266927,4344865,14,Monoclinic,1
266928,4344866,15,Monoclinic,1
266929,4344867,19,Orthorhombic,2
266930,4344868,14,Monoclinic,1
266931,4344869,204,Cubic,6
266932,4344870,201,Cubic,6
266933,4344871,61,Orthorhombic,2
266934,4344872,11,Monoclinic,1
266935,4344873,60,Orthorhombic,2
266936,4344874,15,Monoclinic,1
266937,4344875,62,Orthorhombic,2
266938,4344876,58,Orthorhombic,2
266939,4344877,2,Triclinic,0
266940,4344878,14,Monoclinic,1
266941,4344879,225,Cubic,6
266942,4344880,2,Triclinic,0
266943,4344881,14,Monoclinic,1
266944,4344882,2,Triclinic,0
266945,4344883,63,Orthorhombic,2
266946,4344884,2,Triclinic,0
266947,4344885,14,Monoclinic,1
266948,4344886,14,Monoclinic,1
266949,4344887,15,Monoclinic,1
