ID,space_group
7005209,14
7005210,2
7005211,62
7005212,9
7005213,14
7005214,14
7005215,14
7005216,2
7005217,2
7005218,2
7005219,2
7005220,2
7005221,14
7005222,14
7005223,14
7005224,114
7005225,2
7005226,176
7005227,176
7005229,13
7005230,2
7005231,2
7005232,2
7005233,2
7005234,14
7005235,14
7005236,14
7005237,142
7005238,2
7005239,15
7005240,2
7005241,2
7005242,2
7005243,2
7005244,14
7005245,62
7005246,4
7005247,4
7005248,4
7005249,4
7005250,4
7005251,4
7005252,15
7005253,2
7005254,14
7005255,76
7005256,12
7005257,2
7005258,14
7005259,2
7005260,14
7005261,4
7005262,19
7005263,4
7005264,19
7005265,19
7005266,1
7005267,61
7005270,33
7005271,14
7005272,14
7005273,14
7005274,14
7005275,31
7005276,14
7005277,134
7005278,15
7005279,19
7005280,4
7005281,145
7005282,14
7005283,11
7005284,2
7005285,14
7005286,14
7005287,14
7005288,4
7005289,19
7005290,14
7005291,14
7005292,15
7005293,2
7005294,2
7005295,2
7005296,2
7005297,14
7005298,2
7005299,2
7005300,14
7005301,2
7005302,13
7005303,2
7005304,14
7005305,20
7005306,14
7005308,29
7005309,61
7005310,14
7005311,13
7005312,3
7005313,61
7005316,14
7005317,2
7005318,2
7005319,14
7005320,2
7005321,2
7005322,2
7005323,15
7005324,14
7005325,2
7005326,14
7005327,2
7005328,2
7005329,2
7005330,2
7005331,15
7005332,18
7005333,2
7005334,14
7005335,14
7005336,114
7005337,114
7005338,15
7005339,15
7005340,15
7005341,2
7005342,14
7005343,2
7005344,2
7005345,2
7005346,2
7005347,14
7005348,14
7005349,2
7005350,9
7005351,15
7005352,14
7005353,14
7005354,2
7005355,14
7005356,14
7005357,2
7005358,2
7005359,29
7005360,2
7005361,2
7005362,14
7005363,12
7005364,4
7005365,2
7005366,19
7005367,2
7005368,14
7005369,14
7005370,14
7005371,15
7005372,13
7005373,15
7005374,198
7005375,14
7005376,15
7005378,2
7005379,56
7005380,2
7005381,15
7005382,2
7005383,2
7005384,2
7005385,2
7005386,14
7005387,2
7005389,15
7005390,14
7005391,40
7005392,227
7005393,212
7005394,15
7005395,13
7005396,14
7005397,14
7005398,14
7005399,14
7005400,61
7005401,61
7005402,2
7005403,2
7005404,2
7005405,88
7005406,88
7005407,88
7005408,45
7005409,61
7005410,2
7005411,14
7005412,2
7005413,14
7005414,14
7005415,2
7005416,49
7005417,14
7005418,11
7005419,15
7005420,15
7005421,2
7005422,14
7005423,2
7005424,2
7005425,14
7005426,2
7005427,14
7005428,14
7005429,14
7005430,2
7005431,61
7005432,19
7005433,2
7005434,2
7005435,15
7005436,33
7005437,148
7005438,14
7005439,2
7005440,14
7005441,14
7005442,14
7005443,14
7005444,60
7005445,60
7005446,60
7005447,19
7005448,62
7005449,2
7005450,2
7005454,15
7005455,2
7005456,14
7005457,14
7005458,14
7005459,2
7005460,15
7005461,14
7005462,13
7005463,2
7005464,2
7005465,2
7005466,2
7005467,2
7005468,2
7005469,2
7005470,2
7005471,2
7005472,2
7005473,2
7005474,2
7005475,14
7005476,33
7005477,15
7005478,206
7005479,206
7005480,206
7005481,206
7005482,148
7005483,62
7005484,2
7005485,15
7005486,15
7005487,120
7005488,61
7005489,2
7005490,15
7005491,19
7005492,14
7005493,14
7005494,14
7005495,33
7005496,14
7005497,19
7005498,14
7005499,61
7005500,14
7005501,64
7005502,2
7005503,14
7005504,14
7005505,2
7005506,14
7005507,2
7005508,14
7005509,4
7005510,15
7005511,14
7005512,14
7005513,14
7005514,14
7005515,14
7005516,19
7005517,2
7005518,61
7005519,14
7005520,15
7005521,73
7005522,14
7005523,2
7005524,2
7005525,19
7005526,2
7005527,2
7005528,2
7005529,4
7005530,14
7005531,14
7005532,14
7005533,2
7005534,14
7005535,2
7005536,2
7005537,2
7005538,14
7005539,2
7005540,29
7005541,14
7005542,33
7005543,14
7005544,14
7005545,14
7005546,2
7005547,14
7005548,12
7005549,15
7005550,165
7005551,2
7005552,2
7005553,14
7005554,2
7005555,19
7005556,19
7005557,19
7005558,4
7005559,4
7005560,18
7005561,4
7005562,2
7005563,2
7005564,15
7005565,9
7005566,2
7005567,14
7005568,2
7005569,14
7005570,61
7005571,1
7005572,2
7005573,2
7005574,14
7005575,14
7005576,2
7005577,14
7005578,2
7005579,14
7005581,2
7005582,15
7005583,2
7005584,13
7005585,2
7005586,14
7005587,4
7005588,70
7005589,70
7005590,70
7005591,14
7005592,2
7005593,33
7005594,2
7005595,2
7005596,14
7005597,104
7005599,14
7005600,104
7005601,14
7005602,14
7005603,14
7005604,14
7005605,14
7005606,19
7005607,15
7005608,14
7005609,14
7005610,14
7005611,14
7005612,206
7005613,166
7005614,2
7005615,14
7005616,14
7005617,56
7005618,18
7005619,19
7005621,2
7005622,15
7005623,15
7005624,15
7005625,15
7005626,52
7005627,15
7005628,15
7005629,15
7005630,2
7005631,2
7005632,14
7005633,13
7005634,33
7005635,13
7005636,15
7005637,14
7005638,14
7005639,15
7005640,33
7005641,33
7005642,14
7005643,62
7005644,136
7005645,15
7005646,2
7005647,14
7005648,33
7005649,14
7005650,13
7005651,15
7005652,14
7005653,14
7005654,96
7005655,14
7005656,2
7005657,61
7005658,2
7005659,14
7005660,2
7005661,14
7005662,2
7005663,14
7005664,148
7005665,14
7005666,14
7005667,33
7005668,2
7005669,14
7005670,19
7005671,14
7005672,2
7005673,2
7005674,56
7005675,14
7005676,14
7005677,2
7005678,2
7005679,2
7005680,2
7005681,2
7005682,2
7005683,15
7005684,14
7005685,14
7005686,14
7005687,14
7005688,2
7005689,14
7005690,14
7005691,14
7005692,62
7005693,9
7005694,19
7005695,2
7005696,2
7005697,13
7005698,2
7005699,2
7005700,2
7005701,2
7005702,2
7005703,15
7005704,14
7005705,2
7005706,2
7005707,14
7005708,14
7005709,15
7005710,19
7005711,147
7005712,147
7005713,33
7005714,147
7005715,147
7005716,147
7005717,14
7005718,14
7005719,14
7005720,14
7005721,2
7005722,2
7005723,2
7005724,14
7005725,14
7005726,2
7005727,61
7005728,7
7005729,14
7005730,15
7005731,7
7005732,7
7005733,2
7005734,2
7005735,2
7005736,2
7005737,2
7005738,14
7005739,19
7005740,88
7005741,2
7005742,14
7005743,14
7005744,14
7005745,167
7005746,2
7005747,2
7005748,2
7005749,92
7005750,14
7005751,14
7005752,14
7005753,14
7005754,61
7005755,9
7005756,2
7005757,1
7005758,143
7005759,1
7005760,41
7005761,1
7005762,1
7005763,143
7005764,1
7005765,14
7005766,14
7005767,29
7005768,14
7005769,14
7005770,14
7005771,2
7005772,14
7005773,33
7005774,2
7005776,14
7005777,14
7005778,15
7005779,14
7005780,56
7005781,14
7005782,2
7005783,14
7005784,154
7005785,61
7005786,14
7005787,2
7005788,14
7005789,78
7005790,2
7005792,14
7005793,14
7005794,2
7005795,2
7005796,2
7005797,2
7005798,14
7005799,15
7005800,2
7005801,14
7005802,14
7005803,2
7005804,61
7005805,14
7005806,14
7005807,14
7005808,14
7005809,62
7005810,33
7005811,14
7005812,2
7005813,15
7005814,14
7005815,158
7005816,160
7005817,29
7005818,160
7005819,2
7005820,2
7005821,2
7005822,14
7005823,14
7005824,14
7005825,198
7005826,2
7005827,2
7005828,2
7005829,2
7005830,14
7005831,2
7005832,2
7005834,2
7005835,2
7005836,15
7005837,20
7005838,2
7005839,14
7005840,14
7005841,2
7005842,2
7005843,2
7005844,2
7005845,61
7005846,15
7005847,15
7005848,14
7005849,14
7005850,14
7005851,14
7005852,14
7005853,14
7005854,14
7005855,61
7005856,14
7005857,14
7005858,14
7005859,2
7005860,2
7005861,2
7005862,2
7005863,7
7005864,2
7005865,33
7005866,14
7005867,14
7005868,2
7005869,61
7005870,14
7005871,142
7005873,2
7005874,14
7005875,14
7005876,14
7005877,14
7005879,2
7005880,167
7005881,147
7005882,2
7005883,61
7005884,4
7005885,19
7005886,14
7005887,2
7005888,2
7005889,2
7005890,9
7005891,13
7005892,14
7005893,61
7005894,2
7005895,29
7005896,1
7005897,136
7005898,58
7005899,161
7005900,14
7005901,62
7005902,148
7005903,14
7005904,70
7005905,4
7005906,2
7005907,148
7005908,148
7005909,2
7005910,2
7005911,2
7005912,14
7005913,14
7005914,14
7005915,14
7005916,14
7005917,14
7005918,14
7005919,14
7005920,14
7005921,14
7005922,14
7005923,14
7005924,2
7005925,2
7005926,194
7005927,14
7005928,2
7005929,14
7005930,9
7005931,14
7005932,2
7005933,61
7005934,2
7005935,14
7005936,14
7005937,14
7005938,2
7005939,15
7005940,14
7005941,14
7005942,14
7005943,2
7005944,2
7005945,62
7005946,14
7005947,14
7005948,2
7005950,14
7005951,14
7005952,14
7005953,14
7005954,9
7005955,14
7005956,12
7005957,2
7005958,2
7005959,2
7005960,2
7005961,85
7005962,64
7005963,86
7005964,9
7005965,14
7005966,62
7005967,2
7005968,2
7005969,7
7005970,2
7005971,2
7005972,14
7005973,15
7005974,2
7005976,19
7005977,60
7005978,14
7005979,58
7005980,58
7005981,2
7005982,14
7005983,2
7005984,60
7005985,2
7005986,14
7005987,14
7005988,14
7005989,14
7005990,2
7005991,15
7005992,2
7005993,33
7005994,2
7005995,152
7005996,2
7005997,60
7005998,60
7005999,15
7006000,15
7006001,15
7006002,15
7006003,15
7006004,15
7006005,60
7006006,2
7006007,2
7006009,2
7006010,14
7006011,14
7006012,2
7006013,9
7006014,9
7006015,2
7006016,2
7006017,15
7006018,19
7006019,14
7006020,15
7006021,14
7006022,2
7006023,4
7006024,2
7006025,122
7006026,14
7006027,61
7006028,14
7006030,2
7006031,2
7006032,2
7006033,19
7006034,9
7006035,2
7006036,148
7006037,148
7006038,2
7006039,2
7006040,14
7006041,14
7006042,14
7006043,14
7006044,15
7006045,2
7006046,15
7006048,5
7006049,5
7006050,15
7006051,15
7006052,14
7006053,148
7006054,14
7006055,15
7006056,15
7006057,14
7006058,11
7006059,148
7006060,14
7006061,14
7006062,15
7006063,14
7006064,4
7006065,2
7006066,2
7006067,2
7006068,2
7006069,2
7006070,2
7006071,2
7006072,19
7006073,4
7006074,2
7006075,14
7006076,15
7006077,205
7006078,2
7006079,14
7006080,15
7006081,15
7006082,14
7006083,14
7006084,14
7006085,2
7006086,2
7006087,2
7006088,2
7006089,14
7006090,14
7006091,2
7006092,14
7006093,2
7006094,14
7006095,2
7006096,2
7006097,2
7006098,14
7006099,2
7006100,14
7006101,2
7006102,14
7006103,19
7006104,19
7006105,19
7006106,19
7006107,19
7006108,19
7006109,14
7006110,14
7006111,14
7006112,15
7006113,14
7006114,4
7006115,14
7006116,60
7006117,62
7006118,2
7006119,14
7006120,61
7006121,14
7006122,19
7006123,14
7006124,14
7006125,14
7006126,167
7006127,2
7006128,11
7006129,2
7006130,14
7006131,15
7006132,14
7006133,15
7006134,228
7006135,14
7006136,15
7006137,33
7006138,14
7006139,2
7006140,14
7006141,14
7006142,14
7006143,14
7006145,14
7006146,14
7006147,2
7006148,2
7006149,4
7006150,2
7006151,15
7006152,2
7006153,2
7006154,2
7006155,2
7006156,14
7006157,4
7006158,14
7006159,92
7006160,4
7006161,4
7006162,1
7006163,14
7006164,2
7006165,2
7006166,14
7006167,14
7006168,176
7006169,14
7006170,61
7006171,2
7006172,14
7006173,122
7006174,13
7006175,2
7006176,2
7006177,14
7006178,2
7006179,4
7006180,4
7006181,19
7006182,19
7006183,2
7006184,14
7006185,14
7006187,96
7006188,19
7006189,62
7006192,15
7006193,62
7006194,14
7006195,14
7006196,14
7006197,14
7006198,14
7006199,14
7006200,14
7006201,14
7006202,14
7006203,19
7006204,61
7006205,7
7006206,2
7006207,2
7006208,14
7006209,14
7006210,14
7006211,14
7006212,15
7006213,2
7006214,20
7006215,2
7006216,15
7006217,14
7006218,14
7006219,2
7006220,14
7006221,14
7006222,61
7006223,14
7006224,2
7006225,15
7006226,14
7006227,15
7006228,14
7006229,12
7006230,2
7006231,14
7006236,14
7006237,61
7006238,15
7006239,14
7006240,2
7006241,148
7006242,2
7006243,14
7006244,15
7006245,2
7006246,2
7006247,2
7006248,14
7006249,14
7006250,14
7006251,14
7006252,14
7006253,2
7006254,20
7006255,2
7006256,4
7006257,137
7006258,2
7006259,2
7006260,2
7006261,2
7006262,2
7006263,19
7006264,13
7006265,14
7006266,14
7006267,15
7006268,14
7006269,9
7006270,19
7006272,14
7006273,14
7006274,2
7006275,61
7006276,2
7006277,2
7006278,2
7006279,13
7006280,14
7006281,12
7006282,14
7006283,14
7006284,13
7006285,14
7006286,62
7006287,62
7006288,2
7006289,57
7006290,14
7006291,15
7006292,14
7006293,2
7006294,14
7006295,14
7006296,2
7006297,2
7006298,14
7006299,2
7006300,62
7006301,14
7006302,154
7006303,14
7006304,19
7006306,4
7006307,2
7006308,43
7006310,61
7006311,15
7006312,14
7006313,14
7006314,19
7006315,2
7006316,14
7006317,62
7006318,14
7006319,2
7006320,15
7006324,2
7006325,14
7006326,4
7006327,4
7006328,2
7006329,14
7006330,2
7006331,14
7006332,2
7006333,163
7006334,14
7006335,2
7006336,2
7006337,29
7006338,14
7006339,14
7006340,29
7006341,54
7006342,33
7006343,14
7006344,96
7006345,61
7006346,33
7006347,14
7006348,14
7006349,148
7006350,167
7006351,2
7006352,14
7006353,61
7006354,2
7006355,15
7006356,60
7006357,2
7006358,2
7006359,4
7006360,14
7006361,2
7006362,2
7006363,2
7006364,14
7006365,19
7006366,14
7006367,15
7006368,14
7006369,5
7006370,19
7006371,15
7006372,2
7006373,14
7006374,19
7006375,9
7006376,14
7006377,15
7006378,15
7006379,2
7006380,33
7006381,14
7006382,14
7006383,2
7006384,14
7006385,2
7006386,15
7006387,4
7006388,19
7006389,15
7006390,161
7006391,14
7006392,14
7006393,61
7006394,14
7006395,14
7006396,12
7006397,70
7006398,14
7006399,2
7006400,2
7006401,118
7006402,14
7006403,114
7006404,15
7006405,2
7006406,13
7006409,14
7006410,15
7006411,15
7006412,15
7006413,15
7006414,19
7006415,19
7006416,19
7006417,19
7006418,2
7006419,2
7006420,14
7006421,33
7006422,2
7006423,2
7006424,2
7006425,19
7006426,34
7006427,14
7006428,14
7006429,33
7006430,13
7006431,4
7006432,19
7006433,4
7006434,154
7006435,2
7006436,14
7006437,14
7006438,2
7006439,14
7006440,4
7006441,14
7006442,2
7006443,15
7006444,41
7006445,14
7006446,61
7006447,29
7006448,33
7006449,14
7006450,2
7006451,88
7006452,15
7006453,14
7006454,148
7006455,148
7006456,2
7006457,14
7006458,14
7006459,14
7006461,31
7006462,18
7006463,14
7006464,2
7006465,14
7006466,14
7006467,14
7006468,2
7006469,2
7006470,2
7006471,61
7006472,33
7006473,2
7006474,14
7006475,2
7006476,2
7006477,14
7006478,2
7006479,9
7006480,9
7006481,14
7006482,14
7006483,13
7006484,2
7006485,14
7006486,13
7006487,13
7006488,13
7006489,13
7006490,13
7006491,2
7006492,2
7006493,2
7006494,14
7006495,14
7006496,2
7006497,14
7006498,15
7006499,14
7006501,14
7006502,14
7006503,14
7006504,14
7006506,14
7006507,14
7006508,14
7006509,169
7006510,14
7006511,14
7006512,14
7006513,1
7006514,14
7006515,14
7006516,15
7006517,2
7006518,15
7006519,15
7006520,15
7006521,15
7006522,14
7006523,14
7006524,15
7006525,61
7006526,14
7006527,14
7006528,61
7006529,14
7006530,14
7006531,14
7006532,9
7006533,14
7006534,7
7006535,4
7006536,61
7006537,2
7006538,29
7006539,14
7006540,14
7006541,14
7006542,14
7006543,2
7006544,14
7006545,15
7006546,148
7006547,2
7006548,60
7006549,14
7006550,2
7006551,2
7006552,14
7006553,2
7006554,14
7006555,14
7006556,2
7006557,14
7006558,14
7006559,2
7006560,9
7006561,14
7006562,2
7006563,14
7006564,2
7006565,15
7006566,14
7006567,14
7006568,14
7006569,2
7006570,2
7006571,19
7006572,15
7006573,15
7006574,2
7006575,15
7006576,15
7006579,2
7006580,14
7006581,14
7006582,14
7006583,2
7006584,61
7006585,9
7006587,1
7006588,1
7006589,4
7006590,1
7006591,4
7006592,33
7006593,14
7006594,14
7006595,14
7006596,148
7006597,14
7006598,14
7006599,14
7006600,14
7006601,14
7006602,19
7006603,2
7006604,14
7006606,148
7006607,14
7006608,2
7006609,14
7006610,2
7006611,61
7006612,2
7006613,15
7006614,2
7006615,2
7006616,14
7006617,14
7006618,14
7006619,2
7006620,14
7006622,15
7006623,2
7006624,14
7006625,2
7006626,4
7006627,14
7006628,15
7006629,15
7006630,14
7006631,15
7006632,15
7006633,15
7006634,14
7006635,14
7006636,14
7006637,19
7006638,14
7006639,15
7006641,2
7006642,2
7006643,62
7006644,14
7006645,57
7006646,4
7006647,14
7006648,14
7006649,95
7006650,15
7006651,4
7006652,19
7006653,4
7006654,19
7006655,14
7006656,2
7006657,14
7006658,1
7006659,2
7006660,14
7006661,14
7006662,4
7006663,4
7006664,4
7006665,4
7006666,15
7006667,15
7006668,15
7006669,14
7006670,2
7006671,2
7006672,4
7006673,2
7006674,14
7006675,14
7006676,14
7006677,15
7006678,15
7006679,2
7006680,15
7006681,56
7006682,14
7006683,14
7006684,15
7006685,2
7006686,2
7006687,14
7006688,2
7006689,2
7006690,14
7006691,14
7006692,4
7006693,2
7006694,2
7006695,15
7006696,2
7006697,14
7006698,205
7006699,48
7006700,2
7006701,14
7006702,14
7006703,14
7006704,2
7006705,2
7006706,15
7006707,2
7006708,96
7006709,14
7006710,14
7006711,14
7006712,14
7006713,146
7006714,219
7006715,2
7006716,14
7006717,2
7006718,14
7006719,14
7006720,14
7006721,14
7006722,14
7006723,2
7006724,14
7006725,15
7006726,15
7006727,2
7006728,2
7006729,2
7006730,14
7006731,2
7006732,14
7006733,4
7006734,2
7006735,14
7006736,14
7006737,2
7006738,14
7006741,2
7006742,14
7006743,45
7006744,14
7006745,15
7006746,14
7006747,18
7006748,14
7006749,19
7006750,14
7006751,14
7006752,205
7006753,14
7006754,2
7006755,2
7006756,15
7006757,2
7006758,2
7006759,14
7006760,2
7006761,2
7006762,14
7006763,2
7006764,14
7006765,2
7006766,14
7006767,14
7006768,14
7006769,60
7006770,14
